PID,Speed,MPE,Correct,RT,Effective_Duration_s
15,0.0,8,1,0.6653,1.8047
15,1.5,8,1,0.6361,1.8055
15,5.0,4,1,0.8195,1.8054
15,15.0,4,1,1.2293,0.6635
15,0.0,4,1,0.6582,1.8003
15,0.0,4,1,0.6422,1.8058
15,5.0,8,1,0.8338,1.7972
15,1.5,8,1,4.252,1.8011
15,1.5,4,0,0.8622,1.8022
15,15.0,4,1,1.5106,0.6633
15,1.5,2,1,0.8234,1.8083
15,5.0,2,0,0.8983,1.8091
15,0.0,2,1,0.7713,1.8058
15,1.5,2,1,0.788,1.8028
15,1.5,4,1,0.7543,1.8012
15,0.0,4,1,1.161,1.8053
15,15.0,8,0,1.0764,0.66
15,5.0,8,1,0.7244,1.8046
15,5.0,2,1,0.7384,1.8034
15,1.5,8,1,1.1322,1.8021
15,5.0,2,0,0.5513,1.7993
15,5.0,2,1,0.7509,1.8049
15,0.0,2,1,0.8376,1.8046
15,15.0,2,0,1.1434,0.6597
15,15.0,2,1,1.2007,0.6554
15,0.0,2,1,0.8553,1.8035
15,15.0,8,1,1.1251,0.6616
15,15.0,4,0,1.3081,0.6637
15,0.0,2,1,0.808,1.8049
15,5.0,4,1,0.8275,1.8061
15,0.0,4,1,1.0822,1.8038
15,1.5,2,0,0.9036,1.8031
15,5.0,4,1,0.7499,1.8041
15,1.5,2,1,0.8115,1.8036
15,5.0,8,1,0.7648,1.8019
15,1.5,4,1,0.8059,1.7969
15,15.0,8,0,1.1304,0.666
15,1.5,2,0,0.837,1.8041
15,1.5,8,1,0.7998,1.8056
15,5.0,2,1,0.7228,1.8066
15,1.5,8,1,0.5908,1.8016
15,1.5,8,1,0.588,1.8048
15,1.5,2,0,0.9645,1.8055
15,15.0,8,1,1.1538,0.6594
15,5.0,8,1,0.7523,1.8073
15,15.0,8,0,0.9598,0.6616
15,15.0,8,1,1.29,0.6684
15,15.0,8,1,1.385,0.6526
15,5.0,2,1,0.8141,1.8003
15,15.0,4,1,0.7816,0.6624
15,0.0,8,0,1.1317,1.802
15,15.0,2,1,1.2765,0.6558
15,5.0,8,1,0.7387,1.8096
15,15.0,4,0,1.0628,0.6624
15,5.0,4,0,0.5639,1.8085
15,15.0,2,0,1.3789,0.6615
15,15.0,2,0,1.2519,0.6669
15,0.0,8,1,0.6848,1.8051
15,15.0,4,1,1.0931,0.6685
15,1.5,4,1,1.0173,1.8084
15,5.0,4,1,0.7083,1.8015
15,15.0,4,1,1.0579,0.6621
15,5.0,4,1,0.9505,1.8106
15,15.0,4,0,1.3279,0.6622
15,5.0,8,1,4.425,1.8038
15,1.5,8,1,1.1063,1.8043
15,5.0,4,1,0.5722,1.8054
15,1.5,2,0,0.9307,1.8032
15,5.0,8,1,0.7802,1.8038
15,5.0,8,0,0.7895,1.803
15,0.0,4,1,0.9054,1.7975
15,0.0,4,1,0.7803,1.8083
15,5.0,4,1,0.7392,1.8088
15,1.5,2,1,0.7322,1.8043
15,15.0,4,0,1.0206,0.6721
15,5.0,8,1,0.7134,1.801
15,1.5,2,0,0.8951,1.7966
15,0.0,2,0,0.6584,1.7997
